id,name,language,home_url,sitemap_url,active
0,thinakkathir,ta,http://thinakkathir.com/,http://thinakkathir.com/sitemap.xml,True
1,inneram,ta,http://www.inneram.com/,http://www.inneram.com/sitemap.xml,True
2,tamilnadutoday,ta,http://tamilnadutoday.com/,http://tamilnadutoday.com/sitemap.xml,True
3,tamilsanjikai,ta,http://www.tamilsanjikai.com/,http://www.tamilsanjikai.com/sitemap.xml,True
4,dinasudar,ta,http://dinasudar.co.in/,http://dinasudar.co.in/sitemap.xml,True
5,murasoli,ta,http://murasoli.in/,http://murasoli.in/sitemap.xml,False
6,tamilmurasu,ta,https://www.tamilmurasu.com.sg/,https://www.tamilmurasu.com.sg/sitemap.xml,False
7,cafekk,ta,https://www.cafekk.com/,https://www.cafekk.com/sitemap.xml,True
8,malaimurasu,ta,https://www.malaimurasu.in/,https://www.malaimurasu.in/sitemap.xml,False
9,dinamalar,ta,https://www.dinamalar.com/,https://www.dinamalar.com/sitemap.xml,True
10,pudhuvaioli,ta,https://www.pudhuvaioli.com/,https://www.pudhuvaioli.com/sitemap.xml,True
11,ntamil,ta,http://www.ntamil.com/,http://www.ntamil.com/sitemap.xml,True
12,coimbatoreonline,ta,https://news.coimbatoreonline.in/,https://news.coimbatoreonline.in/sitemap.xml,False
13,tamilmithran,ta,https://www.tamilmithran.com/,https://www.tamilmithran.com/sitemap.xml,True
14,globaltamilnews,ta,http://globaltamilnews.net/,http://globaltamilnews.net/sitemap.xml,True
15,maalaisudar,ta,http://maalaisudar.com/,http://maalaisudar.com/sitemap.xml,False
16,athirady,ta,http://www.athirady.com/,http://www.athirady.com/sitemap.xml,True
17,makkalkural,ta,https://makkalkural.net/news/,https://makkalkural.net/news/sitemap.xml,False
18,bbc,ta,https://www.bbc.com/tamil,https://www.bbc.com/sitemap.xml,False
19,vivegamnews,ta,http://www.vivegamnews.com/,http://www.vivegamnews.com/sitemap.xml,True
20,timesofadventure,ta,http://www.timesofadventure.com/,http://www.timesofadventure.com/sitemap.xml,True
21,tamildaily,ta,http://www.tamildaily.com/,http://www.tamildaily.com/sitemap.xml,True
22,kathiravan,ta,https://www.kathiravan.com/,https://www.kathiravan.com/sitemap.xml,True
23,athirvu,ta,http://www.athirvu.com/,http://www.athirvu.com/sitemap.xml,True
24,tamilkurinji,ta,http://tamilkurinji.com/,http://tamilkurinji.com/sitemap.xml,True
25,news4tamil,ta,https://www.news4tamil.com/,https://www.news4tamil.com/sitemap.xml,True
26,in4net,ta,https://in4net.com/,https://in4net.com/sitemap.xml,True
27,chennaitodaynews,ta,http://www.chennaitodaynews.com/,http://www.chennaitodaynews.com/sitemap.xml,False
28,viduthalai,ta,http://viduthalai.in/,http://viduthalai.in/sitemap.xml,True
29,twitter,ta,https://twitter.com/dinaanjalmedia,https://twitter.com/sitemap.xml,False
30,mentamil,ta,http://mentamil.com/,http://mentamil.com/sitemap.xml,True
31,dinakaran,ta,http://www.dinakaran.com/,http://www.dinakaran.com/sitemap.xml,True
32,chennaionline,ta,http://chennaionline.com/tamil/,http://chennaionline.com/tamil/sitemap.xml,True
33,virakesari,ta,https://www.virakesari.lk/,https://www.virakesari.lk/sitemap.xml,True
34,canadauthayan,ta,http://canadauthayan.ca/,http://canadauthayan.ca/sitemap.xml,True
35,telonews,ta,http://www.telonews.com/,http://www.telonews.com/sitemap.xml,True
36,mrpuyal,ta,https://mrpuyal.com/,https://mrpuyal.com/sitemap.xml,False
37,asianetnews,ta,https://tamil.asianetnews.com/,https://tamil.asianetnews.com/sitemap.xml,True
38,hindutamil,ta,https://www.hindutamil.in/,https://www.hindutamil.in/sitemap.xml,False
39,seithy,ta,https://seithy.com/,https://seithy.com/sitemap.xml,True
40,samayam,ta,https://tamil.samayam.com/,https://tamil.samayam.com/sitemap.xml,True
41,timestamilnews,ta,https://www.timestamilnews.com/,https://www.timestamilnews.com/sitemap.xml,True
42,paristamil,ta,http://www.paristamil.com/,http://www.paristamil.com/sitemap.xml,True
43,universaltamil,ta,https://universaltamil.com/,https://universaltamil.com/sitemap.xml,True
44,thinaboomi,ta,http://www.thinaboomi.com/,http://www.thinaboomi.com/sitemap.xml,False
45,dinapathippu,ta,https://www.dinapathippu.com/,https://www.dinapathippu.com/sitemap.xml,False
46,ibctamil,ta,https://www.ibctamil.com/,https://www.ibctamil.com/sitemap.xml,True
47,theekkathir,ta,http://theekkathir.in/,http://theekkathir.in/sitemap.xml,True
48,goldtamil,ta,http://goldtamil.com/,http://goldtamil.com/sitemap.xml,True
49,tamilminutes,ta,https://www.tamilminutes.com/,https://www.tamilminutes.com/sitemap.xml,True
50,webdunia,ta,https://tamil.webdunia.com/,https://tamil.webdunia.com/sitemap.xml,False
51,inioru,ta,http://inioru.com/,http://inioru.com/sitemap.xml,True
52,sumanasa,ta,https://www.sumanasa.com/tamilnews/,https://www.sumanasa.com/tamilnews/sitemap.xml,True
53,2tamil,ta,http://2tamil.com/,http://2tamil.com/sitemap.xml,False
54,jvpnews,ta,https://www.jvpnews.com/,https://www.jvpnews.com/sitemap.xml,True
55,google,ta,https://news.google.com/?hl=ta&gl=IN&ceid=IN%3Ata,https://news.google.com/sitemap.xml,False
56,puthinappalakai,ta,http://www.puthinappalakai.com/,http://www.puthinappalakai.com/sitemap.xml,False
57,dailythanthi,ta,https://www.dailythanthi.com/,https://www.dailythanthi.com/sitemap.xml,True
58,punnagai,ta,http://www.punnagai.com/,http://www.punnagai.com/sitemap.xml,False
59,puthiyathalaimurai,ta,http://www.puthiyathalaimurai.com/,http://www.puthiyathalaimurai.com/sitemap.xml,True
60,tamilwin,ta,https://www.tamilwin.com/,https://www.tamilwin.com/sitemap.xml,False
61,oneindia,ta,https://tamil.oneindia.com/,https://tamil.oneindia.com/sitemap.xml,True
62,vanakkamlondon,ta,http://www.vanakkamlondon.com/,http://www.vanakkamlondon.com/sitemap.xml,True
